pathwayName,searchTerms,genes,library,diseaseId,name,therapeuticAreas,id
Pathways of neurodegeneration,neurodegenerat,UBA7,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000182179
Pathways of neurodegeneration,neurodegenerat,DNAH6,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000115423
Pathways of neurodegeneration,neurodegenerat,DNAH7,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000118997
Pathways of neurodegeneration,neurodegenerat,PIK3R4,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000196455
Pathways of neurodegeneration,neurodegenerat,WNT6,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000115596
Pathways of neurodegeneration,neurodegenerat,CASP8,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000064012
Pathways of neurodegeneration,neurodegenerat,WNT11,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000085741
Pathways of neurodegeneration,neurodegenerat,CASP9,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000132906
Pathways of neurodegeneration,neurodegenerat,CASP7,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000165806
Pathways of neurodegeneration,neurodegenerat,UQCRFS1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000169021
Pathways of neurodegeneration,neurodegenerat,CASP3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000164305
Pathways of neurodegeneration,neurodegenerat,WNT1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000125084
Pathways of neurodegeneration,neurodegenerat,DNAI1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000122735
Pathways of neurodegeneration,neurodegenerat,PRPH,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000135406
Pathways of neurodegeneration,neurodegenerat,WNT2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000105989
Pathways of neurodegeneration,neurodegenerat,DNAI2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000171595
Pathways of neurodegeneration,neurodegenerat,WNT3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000108379
Pathways of neurodegeneration,neurodegenerat,WNT4,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000162552
Pathways of neurodegeneration,neurodegenerat,SOD1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000142168
Pathways of neurodegeneration,neurodegenerat,UQCRHL,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000233954
Pathways of neurodegeneration,neurodegenerat,CSNK1A1L,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000180138
Pathways of neurodegeneration,neurodegenerat,CAT,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000121691
Pathways of neurodegeneration,neurodegenerat,ALS2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000003393
Pathways of neurodegeneration,neurodegenerat,DDIT3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000175197
Pathways of neurodegeneration,neurodegenerat,VDAC3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000078668
Pathways of neurodegeneration,neurodegenerat,VDAC2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000165637
Pathways of neurodegeneration,neurodegenerat,KRAS,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000133703
Pathways of neurodegeneration,neurodegenerat,VDAC1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000213585
Pathways of neurodegeneration,neurodegenerat,DNAH1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000114841
Pathways of neurodegeneration,neurodegenerat,CAMK2D,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000145349
Pathways of neurodegeneration,neurodegenerat,DCTN6,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000104671
Pathways of neurodegeneration,neurodegenerat,DCTN3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000137100
Pathways of neurodegeneration,neurodegenerat,DCTN2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000175203
Pathways of neurodegeneration,neurodegenerat,CAMK2A,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000070808
Pathways of neurodegeneration,neurodegenerat,DCTN5,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000166847
Pathways of neurodegeneration,neurodegenerat,CAMK2B,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000058404
Pathways of neurodegeneration,neurodegenerat,DCTN4,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000132912
Pathways of neurodegeneration,neurodegenerat,ATP2A3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000074370
Pathways of neurodegeneration,neurodegenerat,RB1CC1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000023287
Pathways of neurodegeneration,neurodegenerat,ATP2A2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000174437
Pathways of neurodegeneration,neurodegenerat,DCTN1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000204843
Pathways of neurodegeneration,neurodegenerat,ATP2A1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000196296
Pathways of neurodegeneration,neurodegenerat,GRM1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000152822
Pathways of neurodegeneration,neurodegenerat,MAPK9,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000050748
Pathways of neurodegeneration,neurodegenerat,GRM5,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000168959
Pathways of neurodegeneration,neurodegenerat,MAPK8,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000107643
Pathways of neurodegeneration,neurodegenerat,MAPK3,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000102882
Pathways of neurodegeneration,neurodegenerat,MAPK1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000100030
Pathways of neurodegeneration,neurodegenerat,NOS1,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000089250
Pathways of neurodegeneration,neurodegenerat,NOS2,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000007171
Pathways of neurodegeneration,neurodegenerat,CAMK2G,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000148660
Pathways of neurodegeneration,neurodegenerat,IFT57,KEGG_2021_Human,EFO_0005772,neurodegenerative disease,['EFO_0000618'],ENSG00000114446
Peroxisomal Lipid Metabolism,lipid metabolism,ACBD5,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000107897
Peroxisomal Lipid Metabolism,lipid metabolism,ACOT8,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000101473
Peroxisomal Lipid Metabolism,lipid metabolism,PHYH,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000107537
Peroxisomal Lipid Metabolism,lipid metabolism,SLC25A17,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000100372
Peroxisomal Lipid Metabolism,lipid metabolism,ALDH3A2,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000072210
Peroxisomal Lipid Metabolism,lipid metabolism,ACOX3,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000087008
Peroxisomal Lipid Metabolism,lipid metabolism,AMACR,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000242110
Peroxisomal Lipid Metabolism,lipid metabolism,ACOX2,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000168306
Peroxisomal Lipid Metabolism,lipid metabolism,ACOX1,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000161533
Peroxisomal Lipid Metabolism,lipid metabolism,ACBD4,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000181513
Peroxisomal Lipid Metabolism,lipid metabolism,CRAT,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000095321
Peroxisomal Lipid Metabolism,lipid metabolism,ACOT4,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000177465
Peroxisomal Lipid Metabolism,lipid metabolism,SLC27A2,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000140284
Peroxisomal Lipid Metabolism,lipid metabolism,ECI2,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000198721
Peroxisomal Lipid Metabolism,lipid metabolism,PECR,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000115425
Peroxisomal Lipid Metabolism,lipid metabolism,HSD17B4,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000133835
Peroxisomal Lipid Metabolism,lipid metabolism,EHHADH,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000113790
Peroxisomal Lipid Metabolism,lipid metabolism,CROT,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000005469
Peroxisomal Lipid Metabolism,lipid metabolism,NUDT7,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000140876
Peroxisomal Lipid Metabolism,lipid metabolism,ACOXL,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000153093
Peroxisomal Lipid Metabolism,lipid metabolism,SCP2,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000116171
Peroxisomal Lipid Metabolism,lipid metabolism,NUDT19,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000213965
Peroxisomal Lipid Metabolism,lipid metabolism,HAO2,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000116882
Peroxisomal Lipid Metabolism,lipid metabolism,MLYCD,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000103150
Peroxisomal Lipid Metabolism,lipid metabolism,HACL1,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000131373
Peroxisomal Lipid Metabolism,lipid metabolism,ABCD1,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000101986
Peroxisomal Lipid Metabolism,lipid metabolism,ACAA1,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000060971
Peroxisomal Lipid Metabolism,lipid metabolism,DECR2,Reactome_Pathways_2024,Orphanet_309005,Disorder of lipid metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000242612
Positive Regulation by Host of Viral Genome Replication (GO:0044829),viral,VAPA,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000101558
Positive Regulation by Host of Viral Genome Replication (GO:0044829),viral,VAPB,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000124164
Positive Regulation by Host of Viral Genome Replication (GO:0044829),viral,YTHDC2,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000047188
Positive Regulation by Host of Viral Genome Replication (GO:0044829),viral,TBC1D20,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000125875
Positive Regulation by Host of Viral Genome Replication (GO:0044829),viral,NUCKS1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000069275
Positive Regulation by Host of Viral Genome Replication (GO:0044829),viral,PIK3C3,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000078142
Positive Regulation by Host of Viral Genome Replication (GO:0044829),viral,ZFYVE1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000165861
Positive Regulation by Host of Viral Genome Replication (GO:0044829),viral,PPIB,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000166794
Positive Regulation by Host of Viral Process (GO:0044794),viral,IGF2R,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000197081
Positive Regulation by Host of Viral Process (GO:0044794),viral,ZDHHC20,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000180776
Positive Regulation by Host of Viral Process (GO:0044794),viral,YTHDC2,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000047188
Positive Regulation by Host of Viral Process (GO:0044794),viral,CAV2,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000105971
Positive Regulation by Host of Viral Process (GO:0044794),viral,ZDHHC8,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000099904
Positive Regulation by Host of Viral Process (GO:0044794),viral,NUCKS1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000069275
Positive Regulation by Host of Viral Process (GO:0044794),viral,ZDHHC9,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000188706
Positive Regulation by Host of Viral Process (GO:0044794),viral,ZFYVE1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000165861
Positive Regulation by Host of Viral Process (GO:0044794),viral,PROC,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000115718
Positive Regulation by Host of Viral Process (GO:0044794),viral,EEF1A1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000156508
Positive Regulation by Host of Viral Process (GO:0044794),viral,VPS72,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000163159
Positive Regulation by Host of Viral Process (GO:0044794),viral,VAPA,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000101558
Positive Regulation by Host of Viral Process (GO:0044794),viral,VAPB,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000124164
Positive Regulation by Host of Viral Process (GO:0044794),viral,TBC1D20,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000125875
Positive Regulation by Host of Viral Process (GO:0044794),viral,PIK3C3,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000078142
Positive Regulation by Host of Viral Process (GO:0044794),viral,ZNF502,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000196653
Positive Regulation by Host of Viral Process (GO:0044794),viral,PPIB,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000166794
Positive Regulation by Host of Viral Process (GO:0044794),viral,PAIP1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000172239
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,LEF1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000138795
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,SMARCB1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000099956
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,JUN,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000177606
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,CCNT2,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000082258
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,CTDP1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000060069
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,HPN,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000105707
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,TAF11,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000064995
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,RRP1B,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000160208
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,NUCKS1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000069275
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,CHD1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000153922
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,SMARCA4,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000127616
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,CDK9,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000136807
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,SNW1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000100603
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,TFAP4,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000090447
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,EP300,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000100393
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,ZNF639,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000121864
Positive Regulation by Host of Viral Transcription (GO:0043923),viral,DAND5,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000179284
Positive Regulation of Glycogen Metabolic Process (GO:0070875),glycogen metabol,MAP4K2,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000168067
Positive Regulation of Glycogen Metabolic Process (GO:0070875),glycogen metabol,INSR,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000171105
Positive Regulation of Glycogen Metabolic Process (GO:0070875),glycogen metabol,DYRK2,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000127334
Positive Regulation of Glycogen Metabolic Process (GO:0070875),glycogen metabol,IRS1,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000169047
Positive Regulation of Glycogen Metabolic Process (GO:0070875),glycogen metabol,IRS2,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000185950
Positive Regulation of Glycogen Metabolic Process (GO:0070875),glycogen metabol,SORBS1,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000095637
Positive Regulation of Glycogen Metabolic Process (GO:0070875),glycogen metabol,IGF1,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000017427
Positive Regulation of Glycogen Metabolic Process (GO:0070875),glycogen metabol,IGF2,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000167244
Positive Regulation of Glycogen Metabolic Process (GO:0070875),glycogen metabol,PHKA1,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000067177
Positive Regulation of Glycogen Metabolic Process (GO:0070875),glycogen metabol,INS,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000254647
Positive Regulation of Glycogen Metabolic Process (GO:0070875),glycogen metabol,EPM2AIP1,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000178567
Positive Regulation of Glycogen Metabolic Process (GO:0070875),glycogen metabol,PHKG2,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000156873
Positive Regulation of Glycogen Metabolic Process (GO:0070875),glycogen metabol,PPP1R3E,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000235194
Positive Regulation of Glycogen Metabolic Process (GO:0070875),glycogen metabol,AKT2,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000105221
Positive Regulation of Glycogen Metabolic Process (GO:0070875),glycogen metabol,PTRH2,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000141378
Positive Regulation of Viral Entry Into Host Cell (GO:0046598),viral,CD74,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000019582
Positive Regulation of Viral Entry Into Host Cell (GO:0046598),viral,FURIN,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000140564
Positive Regulation of Viral Entry Into Host Cell (GO:0046598),viral,TMPRSS4,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000137648
Positive Regulation of Viral Entry Into Host Cell (GO:0046598),viral,TMPRSS2,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000184012
Positive Regulation of Viral Entry Into Host Cell (GO:0046598),viral,HMGB1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000189403
Positive Regulation of Viral Entry Into Host Cell (GO:0046598),viral,CD4,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000010610
Positive Regulation of Viral Entry Into Host Cell (GO:0046598),viral,LGALS1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000100097
Positive Regulation of Viral Entry Into Host Cell (GO:0046598),viral,SMPD1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000166311
Positive Regulation of Viral Entry Into Host Cell (GO:0046598),viral,P4HB,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000185624
Positive Regulation of Viral Entry Into Host Cell (GO:0046598),viral,TRIM38,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000112343
Positive Regulation of Viral Entry Into Host Cell (GO:0046598),viral,LGALS9,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000168961
Positive Regulation of Viral Entry Into Host Cell (GO:0046598),viral,TRIM11,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000154370
Positive Regulation of Viral Entry Into Host Cell (GO:0046598),viral,HLA-DRB1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000196126
Positive Regulation of Viral Genome Replication (GO:0045070),viral,GBP7,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000213512
Positive Regulation of Viral Genome Replication (GO:0045070),viral,RAD23A,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000179262
Positive Regulation of Viral Genome Replication (GO:0045070),viral,SRPK1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000096063
Positive Regulation of Viral Genome Replication (GO:0045070),viral,SRPK2,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000135250
Positive Regulation of Viral Genome Replication (GO:0045070),viral,TARBP2,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000139546
Positive Regulation of Viral Genome Replication (GO:0045070),viral,NR5A2,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000116833
Positive Regulation of Viral Genome Replication (GO:0045070),viral,DDB1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000167986
Positive Regulation of Viral Genome Replication (GO:0045070),viral,CNOT7,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000198791
Positive Regulation of Viral Genome Replication (GO:0045070),viral,PPIA,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000196262
Positive Regulation of Viral Genome Replication (GO:0045070),viral,VAPB,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000124164
Positive Regulation of Viral Genome Replication (GO:0045070),viral,PDE12,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000174840
Positive Regulation of Viral Genome Replication (GO:0045070),viral,CD28,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000178562
Positive Regulation of Viral Genome Replication (GO:0045070),viral,TMEM39A,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000176142
Positive Regulation of Viral Genome Replication (GO:0045070),viral,PABPC1,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000070756
Positive Regulation of Viral Genome Replication (GO:0045070),viral,PKN2,GO_Biological_Process_2025,EFO_0000763,viral disease,['EFO_0005741'],ENSG00000065243
